DV,Pressure,Temperature,Timestamp
263.0,59.28966,31.061415458322873,2025-05-21 19:38:25.305
263.0,59.28966,31.062296954265246,2025-05-21 19:38:25.322
263.0,59.41847,31.063465015139283,2025-05-21 19:38:25.342
263.0,59.41847,31.064347440908353,2025-05-21 19:38:25.361
263.0,59.41847,31.0647990147192,2025-05-21 19:38:25.383
263.0,59.41847,31.06503294080426,2025-05-21 19:38:25.403
263.0,59.41847,31.065159664079108,2025-05-21 19:38:25.420
263.0,59.41847,31.065239015158127,2025-05-21 19:38:25.441
263.0,59.41847,31.06530845853879,2025-05-21 19:38:25.468
263.0,59.41847,31.065400780937956,2025-05-21 19:38:25.488
263.0,59.41847,31.065559571079714,2025-05-21 19:38:25.510
263.0,59.41847,31.06585979949929,2025-05-21 19:38:25.531
263.0,59.5518,31.066254360446266,2025-05-21 19:38:25.555
263.0,59.5518,31.066551831566148,2025-05-21 19:38:25.571
263.0,59.5518,31.06670380528822,2025-05-21 19:38:25.587
263.0,59.5518,31.066782033870883,2025-05-21 19:38:25.606
263.0,59.5518,31.06682345184072,2025-05-21 19:38:25.622
263.0,59.5518,31.066847614110472,2025-05-21 19:38:25.641
263.0,59.5518,31.06686592855645,2025-05-21 19:38:25.659
263.0,59.5518,31.066887042087096,2025-05-21 19:38:25.676
263.0,59.5518,31.06692092315936,2025-05-21 19:38:25.695
263.0,59.5518,31.06698356824566,2025-05-21 19:38:25.712
263.0,59.5518,31.067104554343633,2025-05-21 19:38:25.729
263.0,59.68099,31.067264281247503,2025-05-21 19:38:25.746
263.0,59.68099,31.067384717586194,2025-05-21 19:38:25.763
263.0,59.68099,31.067446003592796,2025-05-21 19:38:25.779
263.0,59.68099,31.06747707459457,2025-05-21 19:38:25.796
263.0,59.68099,31.067492600328613,2025-05-21 19:38:25.815
263.0,59.68099,31.0674999110522,2025-05-21 19:38:25.834
263.0,59.68099,31.067502458420787,2025-05-21 19:38:25.853
263.0,59.80257,31.06750144513867,2025-05-21 19:38:25.869
263.0,59.80257,31.067496392798944,2025-05-21 19:38:25.887
263.0,59.80257,31.06748491601035,2025-05-21 19:38:25.909
263.0,59.80257,31.067461596168364,2025-05-21 19:38:25.926
263.0,59.80257,31.067415423137103,2025-05-21 19:38:25.943
263.0,59.80257,31.06735410546555,2025-05-21 19:38:25.965
263.0,59.80257,31.06730770987066,2025-05-21 19:38:25.984
263.0,59.80257,31.06728383982112,2025-05-21 19:38:26.002
263.0,59.80257,31.067271225408295,2025-05-21 19:38:26.019
263.0,59.80257,31.067263910914345,2025-05-21 19:38:26.035
263.0,59.80257,31.067258442903665,2025-05-21 19:38:26.054
266.0,59.91589,31.06725223973183,2025-05-21 19:38:26.072
266.0,59.91589,31.06724237265837,2025-05-21 19:38:26.089
266.0,59.91589,31.067224183083145,2025-05-21 19:38:26.108
266.0,59.91589,31.067189083053673,2025-05-21 19:38:26.126
266.0,59.91589,31.06712050058403,2025-05-21 19:38:26.144
266.0,59.91589,31.06702972800024,2025-05-21 19:38:26.160
266.0,59.91589,31.06696125345345,2025-05-21 19:38:26.178
266.0,59.91589,31.06692642022395,2025-05-21 19:38:26.197
266.0,59.91589,31.066908782291673,2025-05-21 19:38:26.214
266.0,59.91589,31.06690001215462,2025-05-21 19:38:26.231
266.0,59.91589,31.06689596911575,2025-05-21 19:38:26.248
266.0,59.91589,31.066894744311043,2025-05-21 19:38:26.272
266.0,59.91589,31.06689575946617,2025-05-21 19:38:26.289
266.0,59.91589,31.066899493872352,2025-05-21 19:38:26.306
266.0,59.91589,31.066907710677032,2025-05-21 19:38:26.323
266.0,60.02301,31.06692428932913,2025-05-21 19:38:26.342
266.0,60.02301,31.066946434147397,2025-05-21 19:38:26.360
266.0,60.02301,31.066963354378775,2025-05-21 19:38:26.388
266.0,60.02301,31.066972415613883,2025-05-21 19:38:26.409
266.0,60.02301,31.06697789598761,2025-05-21 19:38:26.441
266.0,60.02301,31.066982382981433,2025-05-21 19:38:26.461
266.0,60.02301,31.066987995066476,2025-05-21 19:38:26.485
266.0,60.02301,31.066997381909864,2025-05-21 19:38:26.500
266.0,60.02301,31.067014975377862,2025-05-21 19:38:26.519
266.0,60.02301,31.067049081979302,2025-05-21 19:38:26.539
266.0,60.02301,31.06711580466702,2025-05-21 19:38:26.557
267.0,60.13456,31.06720415338495,2025-05-21 19:38:26.575
267.0,60.13456,31.067270856267506,2025-05-21 19:38:26.593
267.0,60.13456,31.067304913907883,2025-05-21 19:38:26.610
267.0,60.13456,31.067322406142655,2025-05-21 19:38:26.627
267.0,60.13456,31.06733159168479,2025-05-21 19:38:26.644
267.0,60.13456,31.067336807359005,2025-05-21 19:38:26.667
267.0,60.13456,31.067340515672612,2025-05-21 19:38:26.689
267.0,60.13456,31.067344467453804,2025-05-21 19:38:26.707
267.0,60.13456,31.06735052848057,2025-05-21 19:38:26.725
267.0,60.13456,31.06736156038157,2025-05-21 19:38:26.743
267.0,60.13456,31.06738277171391,2025-05-21 19:38:26.763
267.0,60.13456,31.067424177110244,2025-05-21 19:38:26.784
267.0,60.13456,31.06750532554692,2025-05-21 19:38:26.801
267.0,60.13456,31.067664530118577,2025-05-21 19:38:26.819
268.0,60.26237,31.067875447797384,2025-05-21 19:38:26.837
268.0,60.26237,31.068034641942383,2025-05-21 19:38:26.855
268.0,60.26237,31.068115764602936,2025-05-21 19:38:26.871
268.0,60.26237,31.068157116703855,2025-05-21 19:38:26.890
268.0,60.26237,31.0681782220588,2025-05-21 19:38:26.907
268.0,60.26237,31.06818904526467,2025-05-21 19:38:26.923
268.0,60.26237,31.068194696346133,2025-05-21 19:38:26.943
268.0,60.26237,31.068197843381903,2025-05-21 19:38:26.960
268.0,60.26237,31.06819997220073,2025-05-21 19:38:26.978
268.0,60.26237,31.06820208789453,2025-05-21 19:38:26.994
268.0,60.26237,31.06820518935841,2025-05-21 19:38:27.010
268.0,60.26237,31.068210740904988,2025-05-21 19:38:27.028
268.0,60.26237,31.068221363619006,2025-05-21 19:38:27.045
268.0,60.26237,31.068242072865697,2025-05-21 19:38:27.064
268.0,60.26237,31.06828264622501,2025-05-21 19:38:27.082
268.0,60.54906,31.0683622398387,2025-05-21 19:38:27.102
268.0,60.54906,31.068518432713574,2025-05-21 19:38:27.122
268.0,60.54906,31.068824969121778,2025-05-21 19:38:27.143
268.0,60.54906,31.06942657592314,2025-05-21 19:38:27.162
268.0,60.54906,31.07022368285591,2025-05-21 19:38:27.178
268.0,60.54906,31.07082541183617,2025-05-21 19:38:27.195
268.0,60.54906,31.071132250287228,2025-05-21 19:38:27.217
268.0,60.54906,31.0712890676742,2025-05-21 19:38:27.237
268.0,60.54906,31.07136990312384,2025-05-21 19:38:27.255
268.0,60.54906,31.07141292195837,2025-05-21 19:38:27.275
268.0,60.54906,31.071438434916303,2025-05-21 19:38:27.292
268.0,60.54906,31.0714584875824,2025-05-21 19:38:27.309
270.0,60.70143,31.07148254754133,2025-05-21 19:38:27.328
270.0,60.70143,31.071521974364767,2025-05-21 19:38:27.351
270.0,60.70143,31.071595382873657,2025-05-21 19:38:27.369
270.0,60.70143,31.071691398608827,2025-05-21 19:38:27.388
270.0,60.70143,31.071763287539888,2025-05-21 19:38:27.408
270.0,60.70143,31.071798957760333,2025-05-21 19:38:27.425
270.0,60.70143,31.071815250463754,2025-05-21 19:38:27.443
270.0,60.70143,31.07181985802125,2025-05-21 19:38:27.460
270.0,60.70143,31.071814955826376,2025-05-21 19:38:27.476
270.0,60.70143,31.07179822937667,2025-05-21 19:38:27.497
270.0,60.70143,31.07176178151384,2025-05-21 19:38:27.515
270.0,60.70143,31.071688403891343,2025-05-21 19:38:27.532
270.0,60.70143,31.07154345229531,2025-05-21 19:38:27.548
270.0,60.70143,31.071258489865524,2025-05-21 19:38:27.565
270.0,60.86339,31.070880747935735,2025-05-21 19:38:27.583
270.0,60.86339,31.070595425644523,2025-05-21 19:38:27.601
270.0,60.86339,31.070449584422125,2025-05-21 19:38:27.619
270.0,60.86339,31.070374367383717,2025-05-21 19:38:27.636
270.0,60.86339,31.07033426186105,2025-05-21 19:38:27.655
270.0,60.86339,31.070310332594868,2025-05-21 19:38:27.672
270.0,60.86339,31.07029128171823,2025-05-21 19:38:27.692
270.0,60.86339,31.070268114627304,2025-05-21 19:38:27.711
270.0,60.86339,31.07022989330549,2025-05-21 19:38:27.732
270.0,60.86339,31.070158572092513,2025-05-21 19:38:27.750
270.0,60.86339,31.07002047767937,2025-05-21 19:38:27.772
270.0,60.86339,31.06975041072843,2025-05-21 19:38:27.789
270.0,60.86339,31.06922086292191,2025-05-21 19:38:27.805
271.0,60.86339,31.06851939290827,2025-05-21 19:38:27.824
271.0,60.86339,31.06798996588838,2025-05-21 19:38:27.842
271.0,60.86339,31.06772019753842,2025-05-21 19:38:27.861
271.0,60.86339,31.067582720520857,2025-05-21 19:38:27.877
271.0,60.86339,31.06751262699271,2025-05-21 19:38:27.895
271.0,61.18976,31.06747682327912,2025-05-21 19:38:27.912
271.0,61.18976,31.067458405159595,2025-05-21 19:38:27.931
271.0,61.18976,31.067448676777673,2025-05-21 19:38:27.948
271.0,61.18976,31.067443045014475,2025-05-21 19:38:27.968
271.0,61.18976,31.06743885091209,2025-05-21 19:38:27.987
271.0,61.18976,31.06743411428399,2025-05-21 19:38:28.005
271.0,61.18976,31.067426598797745,2025-05-21 19:38:28.021
271.0,61.18976,31.067412756122085,2025-05-21 19:38:28.038
271.0,61.18976,31.067386050632106,2025-05-21 19:38:28.059
271.0,61.18976,31.067333873705792,2025-05-21 19:38:28.076
271.0,61.18976,31.067231590740224,2025-05-21 19:38:28.094
271.0,61.34496,31.06703091026976,2025-05-21 19:38:28.115
271.0,61.34496,31.066637083828837,2025-05-21 19:38:28.137
271.0,61.34496,31.065864171794654,2025-05-21 19:38:28.166
271.0,61.34496,31.064347254605835,2025-05-21 19:38:28.189
271.0,61.34496,31.06233683948464,2025-05-21 19:38:28.207
271.0,61.34496,31.0608171339036,2025-05-21 19:38:28.227
271.0,61.34496,31.06003732858474,2025-05-21 19:38:28.249
271.0,61.34496,31.059629249399144,2025-05-21 19:38:28.266
271.0,61.34496,31.0594002274908,2025-05-21 19:38:28.282
271.0,61.34496,31.05924213338229,2025-05-21 19:38:28.301
271.0,61.34496,31.059080325160725,2025-05-21 19:38:28.322
272.0,61.4954,31.058838407346883,2025-05-21 19:38:28.341
272.0,61.4954,31.0584021618427,2025-05-21 19:38:28.359
272.0,61.4954,31.057565621460437,2025-05-21 19:38:28.382
272.0,61.4954,31.05646261767742,2025-05-21 19:38:28.400
272.0,61.4954,31.05562996728838,2025-05-21 19:38:28.419
272.0,61.4954,31.055203338376312,2025-05-21 19:38:28.437
272.0,61.4954,31.05498130409239,2025-05-21 19:38:28.454
272.0,61.4954,31.054859034067924,2025-05-21 19:38:28.473
272.0,61.4954,31.054778800228146,2025-05-21 19:38:28.489
272.0,61.4954,31.05470272129248,2025-05-21 19:38:28.507
272.0,61.4954,31.05459487766,2025-05-21 19:38:28.527
272.0,61.4954,31.05440435247429,2025-05-21 19:38:28.546
272.0,61.4954,31.054041191944822,2025-05-21 19:38:28.565
273.0,61.64268,31.05333393492823,2025-05-21 19:38:28.583
273.0,61.64268,31.052398369454664,2025-05-21 19:38:28.602
273.0,61.64268,31.05169220042009,2025-05-21 19:38:28.621
273.0,61.64268,31.051331729530105,2025-05-21 19:38:28.641
273.0,61.64268,31.051146765516823,2025-05-21 19:38:28.657
273.0,61.64268,31.051049980219194,2025-05-21 19:38:28.675
273.0,61.64268,31.050995677818285,2025-05-21 19:38:28.691
273.0,61.64268,31.05095822019819,2025-05-21 19:38:28.711
273.0,61.64268,31.05091992226967,2025-05-21 19:38:28.727
273.0,61.64268,31.05086270220368,2025-05-21 19:38:28.743
273.0,61.64268,31.050759544349702,2025-05-21 19:38:28.760
273.0,61.64268,31.050561744175837,2025-05-21 19:38:28.777
273.0,61.64268,31.050175913108102,2025-05-21 19:38:28.795
274.0,61.78819,31.049665397123466,2025-05-21 19:38:28.815
274.0,61.78819,31.04928018466316,2025-05-21 19:38:28.832
274.0,61.78819,31.049083913770986,2025-05-21 19:38:28.849
274.0,61.78819,31.04898391790181,2025-05-21 19:38:28.866
274.0,61.78819,31.04893298541045,2025-05-21 19:38:28.888
274.0,61.78819,31.048907069236453,2025-05-21 19:38:28.908
274.0,61.78819,31.04889393342227,2025-05-21 19:38:28.925
274.0,61.78819,31.04888737607772,2025-05-21 19:38:28.941
274.0,61.78819,31.048884301244676,2025-05-21 19:38:28.959
274.0,61.78819,31.0488832571839,2025-05-21 19:38:28.979
274.0,61.78819,31.048883750956755,2025-05-21 19:38:28.997
274.0,61.78819,31.048886015691167,2025-05-21 19:38:29.015
274.0,61.78819,31.048891120649667,2025-05-21 19:38:29.032
274.0,61.78819,31.048901476066725,2025-05-21 19:38:29.053
274.0,61.932,31.04891724974751,2025-05-21 19:38:29.078
274.0,61.932,31.048936446294757,2025-05-21 19:38:29.097
274.0,61.932,31.04896340772909,2025-05-21 19:38:29.116
274.0,62.07828,31.049010863513058,2025-05-21 19:38:29.133
274.0,62.07828,31.04910121922853,2025-05-21 19:38:29.156
274.0,62.07828,31.04927713505753,2025-05-21 19:38:29.179
274.0,62.07828,31.04962166718798,2025-05-21 19:38:29.197
274.0,62.07828,31.05007793840725,2025-05-21 19:38:29.218
274.0,62.07828,31.050422284325027,2025-05-21 19:38:29.238
274.0,62.07828,31.050597739810986,2025-05-21 19:38:29.254
274.0,62.07828,31.05068714370855,2025-05-21 19:38:29.271
274.0,62.07828,31.050732706812276,2025-05-21 19:38:29.289
274.0,62.07828,31.05075594110165,2025-05-21 19:38:29.306
274.0,62.07828,31.05076781632008,2025-05-21 19:38:29.324
276.0,62.23323,31.050773939185163,2025-05-21 19:38:29.341
276.0,62.23323,31.050777200521644,2025-05-21 19:38:29.362
276.0,62.23323,31.050779140123744,2025-05-21 19:38:29.383
276.0,62.23323,31.050780673747347,2025-05-21 19:38:29.399
276.0,62.23323,31.050782525471305,2025-05-21 19:38:29.423
276.0,62.23323,31.050785569561068,2025-05-21 19:38:29.442
276.0,62.23323,31.05079124324087,2025-05-21 19:38:29.461
276.0,62.23323,31.050802225258938,2025-05-21 19:38:29.480
276.0,62.23323,31.050823700620867,2025-05-21 19:38:29.498
276.0,62.23323,31.05086580861716,2025-05-21 19:38:29.519
276.0,62.23323,31.05094842994687,2025-05-21 19:38:29.536
276.0,62.23323,31.0511105731104,2025-05-21 19:38:29.557
276.0,62.23323,31.051428791725105,2025-05-21 19:38:29.575
276.0,62.23323,31.05205332824054,2025-05-21 19:38:29.592
276.0,62.23323,31.05327904880085,2025-05-21 19:38:29.609
276.0,62.39722,31.054903275147822,2025-05-21 19:38:29.627
276.0,62.39722,31.056130092927862,2025-05-21 19:38:29.647
276.0,62.39722,31.056757341919653,2025-05-21 19:38:29.665
276.0,62.39722,31.05708116892494,2025-05-21 19:38:29.683
276.0,62.39722,31.05725446431613,2025-05-21 19:38:29.700
276.0,62.39722,31.05735904707823,2025-05-21 19:38:29.717
276.0,62.39722,31.057444294493497,2025-05-21 19:38:29.735
276.0,62.39722,31.057550454931757,2025-05-21 19:38:29.752
276.0,62.39722,31.057727650552913,2025-05-21 19:38:29.768
276.0,62.39722,31.058059541780775,2025-05-21 19:38:29.785
276.0,62.39722,31.058702826397173,2025-05-21 19:38:29.802
277.0,62.39722,31.059552824597727,2025-05-21 19:38:29.821
277.0,62.39722,31.060194055892453,2025-05-21 19:38:29.837
277.0,62.39722,31.060520871029983,2025-05-21 19:38:29.853
277.0,62.39722,31.06068757118739,2025-05-21 19:38:29.872
277.0,62.39722,31.06077286150269,2025-05-21 19:38:29.890
277.0,62.39722,31.060817010600346,2025-05-21 19:38:29.909
277.0,62.39722,31.060840862856747,2025-05-21 19:38:29.930
277.0,62.72501,31.060855679779745,2025-05-21 19:38:29.954
277.0,62.72501,31.060868456971427,2025-05-21 19:38:29.972
277.0,62.72501,31.060885227003393,2025-05-21 19:38:29.991
277.0,62.72501,31.060913907610697,2025-05-21 19:38:30.012
277.0,62.72501,31.06096803993926,2025-05-21 19:38:30.031
277.0,62.72501,31.06107318180773,2025-05-21 19:38:30.050
277.0,62.72501,31.061278974472582,2025-05-21 19:38:30.067
277.0,62.72501,31.061682580050174,2025-05-21 19:38:30.084
278.0,62.72501,31.06221724114984,2025-05-21 19:38:30.107
278.0,62.72501,31.062620762309525,2025-05-21 19:38:30.124
278.0,62.88184,31.06282634628185,2025-05-21 19:38:30.141
278.0,62.88184,31.06293105665192,2025-05-21 19:38:30.157
278.0,62.88184,31.0629843309503,2025-05-21 19:38:30.175
278.0,62.88184,31.063011321888737,2025-05-21 19:38:30.194
278.0,62.88184,31.063024772859738,2025-05-21 19:38:30.210
278.0,62.88184,31.06303103455032,2025-05-21 19:38:30.226
278.0,62.88184,31.063033063329765,2025-05-21 19:38:30.244
278.0,62.88184,31.063031817057787,2025-05-21 19:38:30.262
278.0,62.88184,31.063026707324575,2025-05-21 19:38:30.280
278.0,62.88184,31.063015321641352,2025-05-21 19:38:30.298
278.0,62.88184,31.062992284417703,2025-05-21 19:38:30.319
280.0,62.88184,31.06294671895204,2025-05-21 19:38:30.341
280.0,63.03412,31.06285711214972,2025-05-21 19:38:30.360
280.0,63.03412,31.062681157417543,2025-05-21 19:38:30.398
280.0,63.03412,31.06244791248932,2025-05-21 19:38:30.426
280.0,63.03412,31.062271518626744,2025-05-21 19:38:30.445
280.0,63.03412,31.062180826234357,2025-05-21 19:38:30.462
280.0,63.03412,31.062133016172876,2025-05-21 19:38:30.479
280.0,63.03412,31.06210551559326,2025-05-21 19:38:30.497
280.0,63.03412,31.06208534048308,2025-05-21 19:38:30.513
280.0,63.03412,31.06206296544743,2025-05-21 19:38:30.530
280.0,63.17814,31.062027826427496,2025-05-21 19:38:30.546
280.0,63.17814,31.061963333028533,2025-05-21 19:38:30.564
280.0,63.17814,31.06183903559803,2025-05-21 19:38:30.582
280.0,63.17814,31.061596248849938,2025-05-21 19:38:30.600
280.0,63.17814,31.061120344431085,2025-05-21 19:38:30.617
280.0,63.17814,31.060489978105274,2025-05-21 19:38:30.633
280.0,63.17814,31.060014225967443,2025-05-21 19:38:30.649
280.0,63.17814,31.05977181567874,2025-05-21 19:38:30.668
280.0,63.17814,31.059648296626,2025-05-21 19:38:30.689
280.0,63.17814,31.0595853510233,2025-05-21 19:38:30.705
280.0,63.17814,31.0595532599884,2025-05-21 19:38:30.722
280.0,63.17814,31.05953687218989,2025-05-21 19:38:30.739
280.0,63.31451,31.059528450358872,2025-05-21 19:38:30.758
280.0,63.31451,31.05952401824612,2025-05-21 19:38:30.781
280.0,63.31451,31.059521483291835,2025-05-21 19:38:30.801
280.0,63.31451,31.05951964865296,2025-05-21 19:38:30.819
280.0,63.31451,31.059517648130516,2025-05-21 19:38:30.837
280.0,63.31451,31.059514537205924,2025-05-21 19:38:30.859
280.0,63.31451,31.05950884709984,2025-05-21 19:38:30.875
280.0,63.31451,31.059497891308595,2025-05-21 19:38:30.891
280.0,63.31451,31.05947649720922,2025-05-21 19:38:30.907
280.0,63.31451,31.059434563878177,2025-05-21 19:38:30.928
280.0,63.31451,31.059352293082167,2025-05-21 19:38:30.947
280.0,63.31451,31.059190841820353,2025-05-21 19:38:30.966
280.0,63.31451,31.05887398314705,2025-05-21 19:38:30.983
280.0,63.31451,31.058252116689935,2025-05-21 19:38:31.001
280.0,63.31451,31.05703163693541,2025-05-21 19:38:31.017
280.0,63.44625,31.055414155494855,2025-05-21 19:38:31.037
280.0,63.44625,31.054191689195378,2025-05-21 19:38:31.059
281.0,63.44625,31.05356491172908,2025-05-21 19:38:31.077
281.0,63.44625,31.053237898918333,2025-05-21 19:38:31.094
281.0,63.44625,31.05305625625744,2025-05-21 19:38:31.112
281.0,63.44625,31.05293422371524,2025-05-21 19:38:31.140
281.0,63.44625,31.05281418534087,2025-05-21 19:38:31.159
281.0,63.44625,31.05263946670182,2025-05-21 19:38:31.177
281.0,63.44625,31.052327576846583,2025-05-21 19:38:31.194
281.0,63.44625,31.051731261360494,2025-05-21 19:38:31.210
281.0,63.57547,31.05094550668617,2025-05-21 19:38:31.241
281.0,63.57547,31.050352386638263,2025-05-21 19:38:31.264
281.0,63.57547,31.050048396340653,2025-05-21 19:38:31.280
281.0,63.57547,31.049890011043857,2025-05-21 19:38:31.301
282.0,63.57547,31.049802451354516,2025-05-21 19:38:31.319
282.0,63.57547,31.049744377195083,2025-05-21 19:38:31.340
282.0,63.70539,31.04968836966683,2025-05-21 19:38:31.361
282.0,63.70539,31.04960798560192,2025-05-21 19:38:31.380
282.0,63.70539,31.049465272793103,2025-05-21 19:38:31.398
282.0,63.70539,31.0491928513921,2025-05-21 19:38:31.415
282.0,63.70539,31.04866210146058,2025-05-21 19:38:31.434
282.0,63.70539,31.04796001408058,2025-05-21 19:38:31.451
282.0,63.70539,31.047430262972103,2025-05-21 19:38:31.470
282.0,63.70539,31.047160310797462,2025-05-21 19:38:31.488
282.0,63.70539,31.04702270342889,2025-05-21 19:38:31.505
282.0,63.70539,31.04695247147999,2025-05-21 19:38:31.523
282.0,63.70539,31.04691645592252,2025-05-21 19:38:31.542
282.0,63.70539,31.046897652516844,2025-05-21 19:38:31.560
282.0,63.70539,31.046887183499074,2025-05-21 19:38:31.576
283.0,63.70539,31.0468801060695,2025-05-21 19:38:31.594
283.0,63.70539,31.04687307871916,2025-05-21 19:38:31.611
283.0,63.70539,31.04686278358328,2025-05-21 19:38:31.632
283.0,63.70539,31.046844359958055,2025-05-21 19:38:31.650
283.0,63.70539,31.04680910938759,2025-05-21 19:38:31.668
283.0,63.70539,31.046740388810132,2025-05-21 19:38:31.684
283.0,63.70539,31.046605752770223,2025-05-21 19:38:31.706
283.0,63.70539,31.04634163475258,2025-05-21 19:38:31.725
283.0,63.70539,31.045823335144703,2025-05-21 19:38:31.742
283.0,63.9643,31.04513664123476,2025-05-21 19:38:31.762
283.0,63.9643,31.044618330474787,2025-05-21 19:38:31.779
283.0,63.9643,31.04435418488763,2025-05-21 19:38:31.798
283.0,63.9643,31.044219491844252,2025-05-21 19:38:31.816
283.0,63.9643,31.04415065791597,2025-05-21 19:38:31.835
283.0,63.9643,31.044115184130327,2025-05-21 19:38:31.852
283.0,63.9643,31.044096322037657,2025-05-21 19:38:31.869
283.0,63.9643,31.044085166165825,2025-05-21 19:38:31.888
283.0,63.9643,31.044076449426637,2025-05-21 19:38:31.905
283.0,63.9643,31.044066056334103,2025-05-21 19:38:31.922
283.0,63.9643,31.04404907993555,2025-05-21 19:38:31.941
283.0,63.9643,31.044017505062847,2025-05-21 19:38:31.958
283.0,64.08914,31.043956424083312,2025-05-21 19:38:31.976
283.0,64.08914,31.043836998470333,2025-05-21 19:38:31.992
283.0,64.08914,31.043602843098085,2025-05-21 19:38:32.009
283.0,64.08914,31.043143404796268,2025-05-21 19:38:32.026
283.0,64.08914,31.04224176622349,2025-05-21 19:38:32.044
284.0,64.08914,31.041047056916337,2025-05-21 19:38:32.065
284.0,64.08914,31.04014486270556,2025-05-21 19:38:32.082
284.0,64.08914,31.039684050791067,2025-05-21 19:38:32.101
284.0,64.08914,31.03944705529953,2025-05-21 19:38:32.118
284.0,64.08914,31.03932198213823,2025-05-21 19:38:32.138
284.0,64.08914,31.039249779770714,2025-05-21 19:38:32.156
284.0,64.21474,31.039196358863233,2025-05-21 19:38:32.177
284.0,64.21474,31.03913649748462,2025-05-21 19:38:32.195
284.0,64.21474,31.03904193292571,2025-05-21 19:38:32.212
284.0,64.21474,31.038868017858174,2025-05-21 19:38:32.232
284.0,64.21474,31.03853264072553,2025-05-21 19:38:32.249
284.0,64.21474,31.03808991910471,2025-05-21 19:38:32.271
284.0,64.21474,31.037755750559967,2025-05-21 19:38:32.287
284.0,64.21474,31.03758482328605,2025-05-21 19:38:32.303
284.0,64.21474,31.037496436371253,2025-05-21 19:38:32.323
284.0,64.21474,31.037448859175147,2025-05-21 19:38:32.343
284.0,64.21474,31.03741962879282,2025-05-21 19:38:32.364
284.0,64.21474,31.03739494450979,2025-05-21 19:38:32.384
284.0,64.21474,31.037363151988508,2025-05-21 19:38:32.400
284.0,64.21474,31.03730924083659,2025-05-21 19:38:32.418
284.0,64.21474,31.03720775766083,2025-05-21 19:38:32.437
284.0,64.21474,31.03701078860513,2025-05-21 19:38:32.455
284.0,64.34415,31.03675045352434,2025-05-21 19:38:32.472
284.0,64.34415,31.036554070922627,2025-05-21 19:38:32.488
284.0,64.34415,31.036454037540864,2025-05-21 19:38:32.504
284.0,64.34415,31.03640312402282,2025-05-21 19:38:32.521
284.0,64.34415,31.036377292266028,2025-05-21 19:38:32.541
284.0,64.34415,31.03636434616933,2025-05-21 19:38:32.559
286.0,64.34415,31.03635817341499,2025-05-21 19:38:32.577
286.0,64.34415,31.03635585962374,2025-05-21 19:38:32.593
286.0,64.34415,31.036356312371552,2025-05-21 19:38:32.610
286.0,64.34415,31.036359745416934,2025-05-21 19:38:32.628
286.0,64.34415,31.03636777962406,2025-05-21 19:38:32.644
286.0,64.34415,31.036384208230977,2025-05-21 19:38:32.662
286.0,64.48007,31.036406164714712,2025-05-21 19:38:32.681
286.0,64.48007,31.036422769402705,2025-05-21 19:38:32.698
286.0,64.48007,31.03643123890619,2025-05-21 19:38:32.715
286.0,64.48007,31.036435571982288,2025-05-21 19:38:32.733
286.0,64.48007,31.036437814432013,2025-05-21 19:38:32.749
286.0,64.48007,31.03643902499651,2025-05-21 19:38:32.766
286.0,64.48007,31.03643977522681,2025-05-21 19:38:32.784
286.0,64.48007,31.03644041933361,2025-05-21 19:38:32.801
286.0,64.48007,31.036441261422883,2025-05-21 19:38:32.817
287.0,64.48007,31.036442699075256,2025-05-21 19:38:32.834
287.0,64.48007,31.036445411058104,2025-05-21 19:38:32.850
287.0,64.48007,31.03645067779604,2025-05-21 19:38:32.870
287.0,64.48007,31.036460985905418,2025-05-21 19:38:32.890
287.0,64.48007,31.03648120221528,2025-05-21 19:38:32.909
287.0,64.48007,31.03652087157241,2025-05-21 19:38:32.925
287.0,64.48007,31.036598723306614,2025-05-21 19:38:32.941
287.0,64.48007,31.03675151402077,2025-05-21 19:38:32.958
287.0,64.48007,31.03705138170462,2025-05-21 19:38:32.973
287.0,64.75861,31.03744868961168,2025-05-21 19:38:32.990
287.0,64.75861,31.03774859096653,2025-05-21 19:38:33.008
287.0,64.75861,31.03790146491995,2025-05-21 19:38:33.024
287.0,64.75861,31.03797948876196,2025-05-21 19:38:33.044
287.0,64.75861,31.038019500353705,2025-05-21 19:38:33.060
288.0,64.75861,31.03804039060628,2025-05-21 19:38:33.081
288.0,64.75861,31.03805202255902,2025-05-21 19:38:33.099
288.0,64.75861,31.038059888075058,2025-05-21 19:38:33.117
288.0,64.75861,31.0380677007473,2025-05-21 19:38:33.136
288.0,64.75861,31.038079149219225,2025-05-21 19:38:33.154
288.0,64.75861,31.03809963872606,2025-05-21 19:38:33.171
288.0,64.75861,31.038138843100683,2025-05-21 19:38:33.188
288.0,64.75861,31.038215272137943,2025-05-21 19:38:33.205
288.0,64.75861,31.03836501073433,2025-05-21 19:38:33.224
288.0,64.75861,31.038658755865058,2025-05-21 19:38:33.240
288.0,64.75861,31.03923519516795,2025-05-21 19:38:33.257
288.0,64.75861,31.04036648636378,2025-05-21 19:38:33.276
288.0,64.8983,31.04186556503041,2025-05-21 19:38:33.295
288.0,64.8983,31.0429978247632,2025-05-21 19:38:33.316
288.0,64.8983,31.043576658421134,2025-05-21 19:38:33.332
288.0,64.8983,31.0438753541861,2025-05-21 19:38:33.352
288.0,64.8983,31.044034937068332,2025-05-21 19:38:33.374
288.0,64.8983,31.04413075188434,2025-05-21 19:38:33.393
